block_seed,architecture,condition,family,lambda,rho,mu,graph_index,graph_id,log_loss,accuracy,brier
173,mean_degree,rho_low,homophily,24.0,0.3,0.35,2,target:173:rho_low:2:1951450008,0.6692934036254883,0.740966796875,0.19438081979751587
173,sum,rho_low,homophily,24.0,0.3,0.35,2,target:173:rho_low:2:1951450008,0.7886189222335815,0.746337890625,0.20162123441696167
173,pna,rho_low,homophily,24.0,0.3,0.35,2,target:173:rho_low:2:1951450008,0.6151795387268066,0.74072265625,0.19058144092559814
173,mean,rho_low,homophily,24.0,0.3,0.35,3,target:173:rho_low:3:510114734,0.5926101207733154,0.76953125,0.17067907750606537
173,mean_degree,rho_low,homophily,24.0,0.3,0.35,3,target:173:rho_low:3:510114734,0.573337197303772,0.771240234375,0.16870597004890442
173,sum,rho_low,homophily,24.0,0.3,0.35,3,target:173:rho_low:3:510114734,0.6976650357246399,0.769775390625,0.18176619708538055
173,pna,rho_low,homophily,24.0,0.3,0.35,3,target:173:rho_low:3:510114734,0.6270957589149475,0.740966796875,0.1915547251701355
173,mean,rho_low,homophily,24.0,0.3,0.35,4,target:173:rho_low:4:480677942,0.6482619643211365,0.75732421875,0.1832527369260788
173,mean_degree,rho_low,homophily,24.0,0.3,0.35,4,target:173:rho_low:4:480677942,0.6275109648704529,0.7568359375,0.1816970556974411
173,sum,rho_low,homophily,24.0,0.3,0.35,4,target:173:rho_low:4:480677942,0.7707521915435791,0.753662109375,0.19462770223617554
173,pna,rho_low,homophily,24.0,0.3,0.35,4,target:173:rho_low:4:480677942,0.6973158717155457,0.7197265625,0.20743867754936218
173,mean,rho_low,homophily,24.0,0.3,0.35,5,target:173:rho_low:5:1035504496,0.5570799708366394,0.7666015625,0.16984419524669647
173,mean_degree,rho_low,homophily,24.0,0.3,0.35,5,target:173:rho_low:5:1035504496,0.5407863855361938,0.766845703125,0.16835299134254456
173,sum,rho_low,homophily,24.0,0.3,0.35,5,target:173:rho_low:5:1035504496,0.6541948318481445,0.763427734375,0.1796288788318634
173,pna,rho_low,homophily,24.0,0.3,0.35,5,target:173:rho_low:5:1035504496,0.5408937931060791,0.75634765625,0.1721971482038498
173,mean,rho_low,homophily,24.0,0.3,0.35,6,target:173:rho_low:6:748929285,0.5575616955757141,0.781005859375,0.1605432629585266
173,mean_degree,rho_low,homophily,24.0,0.3,0.35,6,target:173:rho_low:6:748929285,0.5444467067718506,0.783447265625,0.16016116738319397
173,sum,rho_low,homophily,24.0,0.3,0.35,6,target:173:rho_low:6:748929285,0.6811846494674683,0.786865234375,0.17286783456802368
173,pna,rho_low,homophily,24.0,0.3,0.35,6,target:173:rho_low:6:748929285,0.6350889205932617,0.741455078125,0.1908625066280365
173,mean,rho_low,homophily,24.0,0.3,0.35,7,target:173:rho_low:7:613056126,0.6068210601806641,0.765380859375,0.1755257546901703
173,mean_degree,rho_low,homophily,24.0,0.3,0.35,7,target:173:rho_low:7:613056126,0.5799154043197632,0.772705078125,0.16997510194778442
173,sum,rho_low,homophily,24.0,0.3,0.35,7,target:173:rho_low:7:613056126,0.7057703733444214,0.77294921875,0.1794191300868988
173,pna,rho_low,homophily,24.0,0.3,0.35,7,target:173:rho_low:7:613056126,0.5119629502296448,0.770263671875,0.1609516441822052
173,mean,rho_high,homophily,24.0,0.8,0.35,0,target:173:rho_high:0:2136162195,0.001292920089326799,1.0,0.00019159770454280078
173,mean_degree,rho_high,homophily,24.0,0.8,0.35,0,target:173:rho_high:0:2136162195,0.0014646983472630382,0.999755859375,0.0002247088123112917
173,sum,rho_high,homophily,24.0,0.8,0.35,0,target:173:rho_high:0:2136162195,0.0012282668612897396,0.999755859375,0.00018894212553277612
173,pna,rho_high,homophily,24.0,0.8,0.35,0,target:173:rho_high:0:2136162195,0.014282728545367718,0.99560546875,0.003273771610110998
173,mean,rho_high,homophily,24.0,0.8,0.35,1,target:173:rho_high:1:610045142,0.0015002297004684806,0.999755859375,0.0003150380798615515
173,mean_degree,rho_high,homophily,24.0,0.8,0.35,1,target:173:rho_high:1:610045142,0.0017362380167469382,0.999755859375,0.0003356518573127687
173,sum,rho_high,homophily,24.0,0.8,0.35,1,target:173:rho_high:1:610045142,0.0019618943333625793,0.99951171875,0.0004537208878900856
173,pna,rho_high,homophily,24.0,0.8,0.35,1,target:173:rho_high:1:610045142,0.016669288277626038,0.993896484375,0.004313929006457329
173,mean,rho_high,homophily,24.0,0.8,0.35,2,target:173:rho_high:2:1371477026,0.00034504354698583484,1.0,2.312484139110893e-05
173,mean_degree,rho_high,homophily,24.0,0.8,0.35,2,target:173:rho_high:2:1371477026,0.0004116310738027096,1.0,2.7242240321356803e-05
173,sum,rho_high,homophily,24.0,0.8,0.35,2,target:173:rho_high:2:1371477026,0.00040402106242254376,1.0,3.492343967081979e-05
173,pna,rho_high,homophily,24.0,0.8,0.35,2,target:173:rho_high:2:1371477026,0.010467714630067348,0.99658203125,0.0024673398584127426
173,mean,rho_high,homophily,24.0,0.8,0.35,3,target:173:rho_high:3:1477633248,0.0006197535549290478,0.999755859375,0.0001371092803310603
173,mean_degree,rho_high,homophily,24.0,0.8,0.35,3,target:173:rho_high:3:1477633248,0.0005613649263978004,1.0,8.251119288615882e-05
173,sum,rho_high,homophily,24.0,0.8,0.35,3,target:173:rho_high:3:1477633248,0.0008568005287088454,0.999755859375,0.00020188168855383992
173,pna,rho_high,homophily,24.0,0.8,0.35,3,target:173:rho_high:3:1477633248,0.00711155217140913,0.99853515625,0.0013517029583454132
173,mean,rho_high,homophily,24.0,0.8,0.35,4,target:173:rho_high:4:1411846575,0.0011052951449528337,0.999755859375,0.0002692545240279287
173,mean_degree,rho_high,homophily,24.0,0.8,0.35,4,target:173:rho_high:4:1411846575,0.000981515971943736,0.999755859375,0.0002141010481864214
173,sum,rho_high,homophily,24.0,0.8,0.35,4,target:173:rho_high:4:1411846575,0.0009858147241175175,0.999755859375,0.00021155181457288563
173,pna,rho_high,homophily,24.0,0.8,0.35,4,target:173:rho_high:4:1411846575,0.00950584840029478,0.99755859375,0.0020932869520038366
173,mean,rho_high,homophily,24.0,0.8,0.35,5,target:173:rho_high:5:508226438,0.0027212321292608976,0.9990234375,0.0007278774282895029
173,mean_degree,rho_high,homophily,24.0,0.8,0.35,5,target:173:rho_high:5:508226438,0.0023743482306599617,0.9990234375,0.0006625840906053782
173,sum,rho_high,homophily,24.0,0.8,0.35,5,target:173:rho_high:5:508226438,0.002105590421706438,0.9990234375,0.0005872199544683099
173,pna,rho_high,homophily,24.0,0.8,0.35,5,target:173:rho_high:5:508226438,0.01043715886771679,0.998046875,0.0021716889459639788
173,mean,rho_high,homophily,24.0,0.8,0.35,6,target:173:rho_high:6:307223053,0.0013573053292930126,0.999267578125,0.000425047823227942
173,mean_degree,rho_high,homophily,24.0,0.8,0.35,6,target:173:rho_high:6:307223053,0.0015107414219528437,0.9990234375,0.00047664425801485777
173,sum,rho_high,homophily,24.0,0.8,0.35,6,target:173:rho_high:6:307223053,0.0017091266345232725,0.999267578125,0.0005030477186664939
173,pna,rho_high,homophily,24.0,0.8,0.35,6,target:173:rho_high:6:307223053,0.0068804360926151276,0.998291015625,0.0014040751848369837
173,mean,rho_high,homophily,24.0,0.8,0.35,7,target:173:rho_high:7:930229050,0.0007711057551205158,0.999755859375,0.00012853927910327911
173,mean_degree,rho_high,homophily,24.0,0.8,0.35,7,target:173:rho_high:7:930229050,0.0008919946849346161,0.999755859375,0.00013703422155231237
173,sum,rho_high,homophily,24.0,0.8,0.35,7,target:173:rho_high:7:930229050,0.0007251990027725697,1.0,9.19266531127505e-05
173,pna,rho_high,homophily,24.0,0.8,0.35,7,target:173:rho_high:7:930229050,0.018245240673422813,0.99560546875,0.004001810681074858
173,mean,mu_low,feature_signal,24.0,0.6,0.2,0,target:173:mu_low:0:2033828138,0.2006182074546814,0.9189453125,0.06006376072764397
173,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,0,target:173:mu_low:0:2033828138,0.19684705138206482,0.919189453125,0.05964326485991478
173,sum,mu_low,feature_signal,24.0,0.6,0.2,0,target:173:mu_low:0:2033828138,0.2277907133102417,0.9111328125,0.06627638638019562
173,pna,mu_low,feature_signal,24.0,0.6,0.2,0,target:173:mu_low:0:2033828138,0.3028375506401062,0.8740234375,0.09133154153823853
173,mean,mu_low,feature_signal,24.0,0.6,0.2,1,target:173:mu_low:1:1363560663,0.23753505945205688,0.90478515625,0.06952949613332748
173,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,1,target:173:mu_low:1:1363560663,0.22967347502708435,0.906982421875,0.06842758506536484
173,sum,mu_low,feature_signal,24.0,0.6,0.2,1,target:173:mu_low:1:1363560663,0.27990782260894775,0.895751953125,0.07851172983646393
173,pna,mu_low,feature_signal,24.0,0.6,0.2,1,target:173:mu_low:1:1363560663,0.3887915015220642,0.839111328125,0.11680464446544647
173,mean,mu_low,feature_signal,24.0,0.6,0.2,2,target:173:mu_low:2:2091948042,0.18893326818943024,0.9248046875,0.05589473247528076
173,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,2,target:173:mu_low:2:2091948042,0.17981086671352386,0.928955078125,0.053519800305366516
173,sum,mu_low,feature_signal,24.0,0.6,0.2,2,target:173:mu_low:2:2091948042,0.21160483360290527,0.918701171875,0.060731470584869385
173,pna,mu_low,feature_signal,24.0,0.6,0.2,2,target:173:mu_low:2:2091948042,0.2877753973007202,0.87841796875,0.08742167055606842
173,mean,mu_low,feature_signal,24.0,0.6,0.2,3,target:173:mu_low:3:280003105,0.1857191026210785,0.923095703125,0.05553489923477173
173,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,3,target:173:mu_low:3:280003105,0.17601093649864197,0.92822265625,0.05270196869969368
173,sum,mu_low,feature_signal,24.0,0.6,0.2,3,target:173:mu_low:3:280003105,0.2193865329027176,0.910400390625,0.06487500667572021
173,pna,mu_low,feature_signal,24.0,0.6,0.2,3,target:173:mu_low:3:280003105,0.3006221652030945,0.8759765625,0.08981289714574814
173,mean,mu_low,feature_signal,24.0,0.6,0.2,4,target:173:mu_low:4:1257952896,0.196666419506073,0.9248046875,0.05735225975513458
173,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,4,target:173:mu_low:4:1257952896,0.1835009753704071,0.92822265625,0.05405917763710022
173,sum,mu_low,feature_signal,24.0,0.6,0.2,4,target:173:mu_low:4:1257952896,0.21544715762138367,0.92041015625,0.06038671359419823
173,pna,mu_low,feature_signal,24.0,0.6,0.2,4,target:173:mu_low:4:1257952896,0.2603521943092346,0.896728515625,0.07673627883195877
173,mean,mu_low,feature_signal,24.0,0.6,0.2,5,target:173:mu_low:5:587865003,0.20064464211463928,0.922119140625,0.05778898671269417
173,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,5,target:173:mu_low:5:587865003,0.19565226137638092,0.923583984375,0.056825779378414154
173,sum,mu_low,feature_signal,24.0,0.6,0.2,5,target:173:mu_low:5:587865003,0.23470242321491241,0.912841796875,0.06533168256282806
173,pna,mu_low,feature_signal,24.0,0.6,0.2,5,target:173:mu_low:5:587865003,0.2885923385620117,0.88623046875,0.0851193368434906
173,mean,mu_low,feature_signal,24.0,0.6,0.2,6,target:173:mu_low:6:2118664314,0.16146810352802277,0.93994140625,0.04641958326101303
173,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,6,target:173:mu_low:6:2118664314,0.15591904520988464,0.9404296875,0.04495340213179588
173,sum,mu_low,feature_signal,24.0,0.6,0.2,6,target:173:mu_low:6:2118664314,0.19196565449237823,0.927490234375,0.053698014467954636
173,pna,mu_low,feature_signal,24.0,0.6,0.2,6,target:173:mu_low:6:2118664314,0.25074344873428345,0.8984375,0.07239152491092682
173,mean,mu_low,feature_signal,24.0,0.6,0.2,7,target:173:mu_low:7:662068726,0.16580423712730408,0.935546875,0.04977865517139435
173,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,7,target:173:mu_low:7:662068726,0.16740459203720093,0.931396484375,0.05037546530365944
173,sum,mu_low,feature_signal,24.0,0.6,0.2,7,target:173:mu_low:7:662068726,0.20521214604377747,0.92138671875,0.05933989956974983
173,pna,mu_low,feature_signal,24.0,0.6,0.2,7,target:173:mu_low:7:662068726,0.2707374393939972,0.89013671875,0.08107675611972809
173,mean,mu_high,feature_signal,24.0,0.6,0.5,0,target:173:mu_high:0:439084170,0.014659294858574867,0.99462890625,0.004197197966277599
173,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,0,target:173:mu_high:0:439084170,0.014959651045501232,0.993408203125,0.004315932281315327
173,sum,mu_high,feature_signal,24.0,0.6,0.5,0,target:173:mu_high:0:439084170,0.020628925412893295,0.9931640625,0.005711467005312443
173,pna,mu_high,feature_signal,24.0,0.6,0.5,0,target:173:mu_high:0:439084170,0.028689242899417877,0.99267578125,0.006748858839273453
173,mean,mu_high,feature_signal,24.0,0.6,0.5,1,target:173:mu_high:1:1873431522,0.02204679325222969,0.992431640625,0.005849082954227924
173,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,1,target:173:mu_high:1:1873431522,0.021471522748470306,0.993408203125,0.005486784502863884
173,sum,mu_high,feature_signal,24.0,0.6,0.5,1,target:173:mu_high:1:1873431522,0.027416406199336052,0.990966796875,0.0069917943328619
173,pna,mu_high,feature_signal,24.0,0.6,0.5,1,target:173:mu_high:1:1873431522,0.045509904623031616,0.982666015625,0.01240487303584814
173,mean,mu_high,feature_signal,24.0,0.6,0.5,2,target:173:mu_high:2:1144655272,0.030758025124669075,0.990478515625,0.00788521021604538
173,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,2,target:173:mu_high:2:1144655272,0.029046032577753067,0.98974609375,0.007865453138947487
173,sum,mu_high,feature_signal,24.0,0.6,0.5,2,target:173:mu_high:2:1144655272,0.031972918659448624,0.989013671875,0.008604748174548149
173,pna,mu_high,feature_signal,24.0,0.6,0.5,2,target:173:mu_high:2:1144655272,0.057295046746730804,0.977783203125,0.016134418547153473
173,mean,mu_high,feature_signal,24.0,0.6,0.5,3,target:173:mu_high:3:1020194182,0.020587977021932602,0.993896484375,0.004899051506072283
173,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,3,target:173:mu_high:3:1020194182,0.019427593797445297,0.993896484375,0.004659517668187618
173,sum,mu_high,feature_signal,24.0,0.6,0.5,3,target:173:mu_high:3:1020194182,0.01939012110233307,0.993896484375,0.005033761262893677
173,pna,mu_high,feature_signal,24.0,0.6,0.5,3,target:173:mu_high:3:1020194182,0.058267273008823395,0.978759765625,0.016341477632522583
173,mean,mu_high,feature_signal,24.0,0.6,0.5,4,target:173:mu_high:4:1007011971,0.014644172042608261,0.9951171875,0.003999356180429459
173,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,4,target:173:mu_high:4:1007011971,0.014333833009004593,0.9951171875,0.003910415340214968
173,sum,mu_high,feature_signal,24.0,0.6,0.5,4,target:173:mu_high:4:1007011971,0.01947006583213806,0.993896484375,0.005273031070828438
173,pna,mu_high,feature_signal,24.0,0.6,0.5,4,target:173:mu_high:4:1007011971,0.032793641090393066,0.989501953125,0.008184298872947693
173,mean,mu_high,feature_signal,24.0,0.6,0.5,5,target:173:mu_high:5:1495214380,0.016579046845436096,0.994384765625,0.00459826085716486
173,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,5,target:173:mu_high:5:1495214380,0.01585477590560913,0.994384765625,0.004296973347663879
173,sum,mu_high,feature_signal,24.0,0.6,0.5,5,target:173:mu_high:5:1495214380,0.01738959550857544,0.994873046875,0.004749633371829987
173,pna,mu_high,feature_signal,24.0,0.6,0.5,5,target:173:mu_high:5:1495214380,0.04211773723363876,0.986083984375,0.010936790145933628
173,mean,mu_high,feature_signal,24.0,0.6,0.5,6,target:173:mu_high:6:546021040,0.017449406906962395,0.9931640625,0.005129005294293165
173,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,6,target:173:mu_high:6:546021040,0.016681045293807983,0.9931640625,0.004927292466163635
173,sum,mu_high,feature_signal,24.0,0.6,0.5,6,target:173:mu_high:6:546021040,0.019459998235106468,0.993408203125,0.005304775200784206
173,pna,mu_high,feature_signal,24.0,0.6,0.5,6,target:173:mu_high:6:546021040,0.03632603585720062,0.98779296875,0.009401262737810612
173,mean,mu_high,feature_signal,24.0,0.6,0.5,7,target:173:mu_high:7:2030350331,0.019214225932955742,0.992431640625,0.005130651406943798
173,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,7,target:173:mu_high:7:2030350331,0.017652234062552452,0.993896484375,0.004671015776693821
173,sum,mu_high,feature_signal,24.0,0.6,0.5,7,target:173:mu_high:7:2030350331,0.01968265138566494,0.993408203125,0.0051610893569886684
173,pna,mu_high,feature_signal,24.0,0.6,0.5,7,target:173:mu_high:7:2030350331,0.036754947155714035,0.987548828125,0.009559298865497112
173,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:173:combined_l12_r03_m02:0:547681817,1.7587356567382812,0.62744140625,0.31902045011520386
173,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:173:combined_l12_r03_m02:0:547681817,0.9761110544204712,0.638427734375,0.27767547965049744
173,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:173:combined_l12_r03_m02:0:547681817,0.861868143081665,0.609619140625,0.2749319076538086
173,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:173:combined_l12_r03_m02:0:547681817,1.2832143306732178,0.6240234375,0.3065091669559479
173,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:173:combined_l12_r03_m02:1:74079885,1.685343861579895,0.634521484375,0.31680813431739807
173,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:173:combined_l12_r03_m02:1:74079885,0.9515689611434937,0.629638671875,0.2777743637561798
173,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:173:combined_l12_r03_m02:1:74079885,0.8439789414405823,0.596923828125,0.2765914797782898
173,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:173:combined_l12_r03_m02:1:74079885,1.300624132156372,0.616943359375,0.31319913268089294
173,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:173:combined_l12_r03_m02:2:647662814,1.6773853302001953,0.634521484375,0.3109652101993561
173,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:173:combined_l12_r03_m02:2:647662814,0.9405179023742676,0.643310546875,0.2722780406475067
173,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:173:combined_l12_r03_m02:2:647662814,0.8179326057434082,0.609375,0.2685631513595581
173,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:173:combined_l12_r03_m02:2:647662814,1.2053415775299072,0.640380859375,0.2935457229614258
173,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,3,target:173:combined_l12_r03_m02:3:1111664570,1.8285341262817383,0.60302734375,0.3381822407245636
173,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,3,target:173:combined_l12_r03_m02:3:1111664570,1.0004143714904785,0.6064453125,0.29349443316459656
173,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,3,target:173:combined_l12_r03_m02:3:1111664570,0.8775044083595276,0.57275390625,0.2907789647579193
173,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,3,target:173:combined_l12_r03_m02:3:1111664570,1.3412692546844482,0.60546875,0.32381904125213623
173,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,4,target:173:combined_l12_r03_m02:4:1779756953,1.6853067874908447,0.617431640625,0.32369422912597656
173,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,4,target:173:combined_l12_r03_m02:4:1779756953,0.9725619554519653,0.633056640625,0.27810096740722656
173,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,4,target:173:combined_l12_r03_m02:4:1779756953,0.8593916893005371,0.59326171875,0.2801395058631897
173,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,4,target:173:combined_l12_r03_m02:4:1779756953,1.2301442623138428,0.623779296875,0.30366504192352295
173,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,5,target:173:combined_l12_r03_m02:5:483238419,1.7991598844528198,0.60693359375,0.33617281913757324
173,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,5,target:173:combined_l12_r03_m02:5:483238419,1.1731367111206055,0.5947265625,0.31780725717544556
173,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,5,target:173:combined_l12_r03_m02:5:483238419,0.8593952655792236,0.590576171875,0.28327876329421997
173,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,5,target:173:combined_l12_r03_m02:5:483238419,1.3448569774627686,0.609130859375,0.3211785852909088
173,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,6,target:173:combined_l12_r03_m02:6:1579991180,1.8059223890304565,0.611572265625,0.33549752831459045
173,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,6,target:173:combined_l12_r03_m02:6:1579991180,0.9413971304893494,0.620361328125,0.28083521127700806
173,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,6,target:173:combined_l12_r03_m02:6:1579991180,0.8959723711013794,0.57861328125,0.2911517024040222
173,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,6,target:173:combined_l12_r03_m02:6:1579991180,1.2907304763793945,0.612060546875,0.3154654800891876
173,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:173:combined_l12_r03_m02:7:1750074917,1.7351336479187012,0.598388671875,0.341595858335495
173,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:173:combined_l12_r03_m02:7:1750074917,1.0427364110946655,0.598876953125,0.3035363554954529
173,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:173:combined_l12_r03_m02:7:1750074917,0.879141092300415,0.573486328125,0.2900915741920471
173,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,7,target:173:combined_l12_r03_m02:7:1750074917,1.3506630659103394,0.593017578125,0.32900309562683105
173,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:173:combined_l12_r03_m05:0:1543276850,1.1282488107681274,0.746337890625,0.2153046429157257
173,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:173:combined_l12_r03_m05:0:1543276850,0.6967271566390991,0.73681640625,0.19960644841194153
173,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:173:combined_l12_r03_m05:0:1543276850,0.6859511137008667,0.686279296875,0.2204591929912567
173,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,0,target:173:combined_l12_r03_m05:0:1543276850,0.853388786315918,0.74072265625,0.2106504589319229
173,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:173:combined_l12_r03_m05:1:245118894,1.0965896844863892,0.74267578125,0.21733170747756958
173,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:173:combined_l12_r03_m05:1:245118894,0.688000500202179,0.741943359375,0.1962539404630661
173,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:173:combined_l12_r03_m05:1:245118894,0.6729500889778137,0.68212890625,0.21843861043453217
173,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,1,target:173:combined_l12_r03_m05:1:245118894,0.8212658762931824,0.73779296875,0.20893925428390503
173,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:173:combined_l12_r03_m05:2:1377698432,1.1294679641723633,0.74853515625,0.21594421565532684
173,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:173:combined_l12_r03_m05:2:1377698432,0.6634480953216553,0.74755859375,0.18960364162921906
173,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:173:combined_l12_r03_m05:2:1377698432,0.6592854261398315,0.692138671875,0.21267879009246826
173,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,2,target:173:combined_l12_r03_m05:2:1377698432,0.8370198011398315,0.74560546875,0.20599035918712616
173,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:173:combined_l12_r03_m05:3:540122091,1.1686933040618896,0.7529296875,0.2131340354681015
173,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:173:combined_l12_r03_m05:3:540122091,0.6544188261032104,0.756103515625,0.18437138199806213
173,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:173:combined_l12_r03_m05:3:540122091,0.6758588552474976,0.703369140625,0.21309888362884521
173,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,3,target:173:combined_l12_r03_m05:3:540122091,0.8762779831886292,0.7431640625,0.20841331779956818
173,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:173:combined_l12_r03_m05:4:1802759143,1.1265897750854492,0.75634765625,0.20711234211921692
173,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:173:combined_l12_r03_m05:4:1802759143,0.6661911010742188,0.751953125,0.18702432513237
173,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:173:combined_l12_r03_m05:4:1802759143,0.6509107947349548,0.707763671875,0.20667916536331177
173,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,4,target:173:combined_l12_r03_m05:4:1802759143,0.8521361947059631,0.75048828125,0.20421013236045837
173,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:173:combined_l12_r03_m05:5:1263187159,1.191462755203247,0.749267578125,0.215438574552536
173,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:173:combined_l12_r03_m05:5:1263187159,0.629397988319397,0.754150390625,0.18229474127292633
173,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:173:combined_l12_r03_m05:5:1263187159,0.6959097385406494,0.689208984375,0.2212611585855484
173,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,5,target:173:combined_l12_r03_m05:5:1263187159,0.8651260137557983,0.74853515625,0.20535808801651
173,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:173:combined_l12_r03_m05:6:678344073,1.190500020980835,0.734375,0.22712209820747375
173,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:173:combined_l12_r03_m05:6:678344073,0.6941365003585815,0.737060546875,0.19872647523880005
173,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:173:combined_l12_r03_m05:6:678344073,0.6839977502822876,0.6943359375,0.21776273846626282
173,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,6,target:173:combined_l12_r03_m05:6:678344073,0.9101704359054565,0.7265625,0.22231364250183105
173,mean,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:173:combined_l12_r03_m05:7:393297997,1.1919758319854736,0.74658203125,0.21863284707069397
173,mean_degree,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:173:combined_l12_r03_m05:7:393297997,0.6263017654418945,0.760986328125,0.1783800572156906
173,sum,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:173:combined_l12_r03_m05:7:393297997,0.6822686791419983,0.689453125,0.2164924442768097
173,pna,combined_l12_r03_m05,combined,12.0,0.3,0.5,7,target:173:combined_l12_r03_m05:7:393297997,0.8697093725204468,0.734130859375,0.21470101177692413
173,mean,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:173:combined_l12_r08_m02:0:419502902,0.34398072957992554,0.902587890625,0.07740849256515503
173,mean_degree,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:173:combined_l12_r08_m02:0:419502902,0.3149581849575043,0.8740234375,0.09287772327661514
173,sum,combined_l12_r08_m02,combined,12.0,0.8,0.2,0,target:173:combined_l12_r08_m02:0:419502902,0.2476966232061386,0.895751953125,0.07498732209205627
